step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_written
555,9195,2024-04-06 18:45:00,0.0,12.262820422424637,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.263657871023492,25.15404258027072,16.0,15.999996802540622,2063.5139887324012,6828.312887313751,9919.664325237301,9919.6643252373,0.0,9919.664325237301,71.91756635797044,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
556,9196,2024-04-06 19:00:00,0.0,12.263378728497287,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.264216125616695,25.153808941535715,16.0,15.84937285471014,2062.2061840842284,6828.235872037969,9936.567586849125,9936.567586849127,0.0,9936.567586849125,447.14554140821065,0.18,0.0,no_mpc,0.18,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
557,9197,2024-04-06 19:15:00,0.0,12.26393700035117,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.264774346041271,25.153579777291103,16.0,15.697932098933265,2060.860765416324,6828.161125565952,9941.99246446075,9941.99246446075,0.0,9941.99246446075,72.07944536734044,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
558,9198,2024-04-06 19:30:00,0.0,12.264495237852335,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.265332532495314,25.153352718425836,16.0,15.545666815053494,2059.609234828045,6828.087726303149,9947.262050140094,9947.262050140094,0.0,9947.262050140094,72.11764986351568,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
559,9199,2024-04-06 19:45:00,0.0,12.265053441280688,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.265890685066028,25.15312825180625,16.0,15.392562826057274,2058.452866292145,6828.014798020251,9952.806731542943,9952.806731542943,0.0,9952.806731542943,72.15784880368635,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
560,9200,2024-04-06 20:00:00,0.0,12.26561161080305,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.266448803868263,25.15290762302901,15.925,15.369817837497914,2058.206951401568,6827.931225484309,9945.101397826476,9945.101397826476,0.0,9945.101397826476,447.5295629021914,0.18,0.0,no_mpc,0.18,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
561,9201,2024-04-06 20:15:00,0.0,12.266169746496917,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.267006889068316,25.152706283750824,15.85,15.346766538896562,2058.0233027364116,6827.848478245386,9945.634611068694,9945.634611068694,0.0,9945.634611068694,72.10585093024804,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
562,9202,2024-04-06 20:30:00,0.0,12.266727848474927,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.2675649415092,25.152533108521745,15.774999999999999,15.323416144157399,2057.8421050530565,6827.772883397259,9946.478797480751,9946.478797480751,0.0,9946.478797480751,72.11197128173545,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
563,9203,2024-04-06 20:45:00,0.0,12.267285917290048,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.268122962409791,25.152384896025406,15.7,15.299771513608086,2057.6644473257074,6827.707642533149,9947.343470072596,9947.343470072597,0.0,9947.343470072596,72.11824015802632,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
564,9204,2024-04-06 21:00:00,0.0,12.267843953973301,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.268680952848822,25.152270815681863,15.774999999999999,15.323416144157399,2057.791121988105,6827.67412206817,9943.386626688452,9943.386626688452,0.0,9943.386626688452,372.87699850081697,0.15,0.0,no_mpc,0.15,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
565,9205,2024-04-06 21:15:00,0.0,12.268401959649843,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.269238914314283,25.152173006082386,15.85,15.346766538896562,2057.9435428283214,6827.654413554214,9942.446903810282,9942.446903810282,0.0,9942.446903810282,72.08274005262454,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
566,9206,2024-04-06 21:30:00,0.0,12.26895993559055,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.269796847505006,25.152083678934407,15.925,15.369817837497914,2058.0981802326037,6827.641035828786,9941.632832502513,9941.632832502512,0.0,9941.632832502513,72.07683803564322,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
567,9207,2024-04-06 21:45:00,0.0,12.269517882913968,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.27035475278869,25.152000045821747,16.0,15.392562826057274,2058.2539820819843,6827.630960652074,9940.837061462797,9940.837061462797,0.0,9940.837061462797,72.07106869560528,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
568,9208,2024-04-06 22:00:00,0.0,12.270075802145014,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.270912630413683,25.151913531683437,16.0,15.392562826057274,2058.2589646339125,6827.611917985299,9942.296367721874,9942.296367721874,0.0,9942.296367721874,206.3026496302289,0.083,0.0,no_mpc,0.083,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
569,9209,2024-04-06 22:15:00,0.0,12.270633693599581,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.2714704802602,25.15182944096821,16.0,15.392562826057274,2058.2528052288585,6827.591486128786,9942.339186739815,9942.339186739819,0.0,9942.339186739815,72.08195910386367,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
570,9210,2024-04-06 22:30:00,0.0,12.271191557363721,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.272028302429112,25.151749177184456,16.0,15.392562826057274,2058.2468681938994,6827.571791925412,9942.331717211695,9942.331717211695,0.0,9942.331717211695,72.08190494978479,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
571,9211,2024-04-06 22:45:00,0.0,12.271749393341846,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.272586097093127,25.151675283975962,16.0,15.392562826057274,2058.241357312734,6827.553511350145,9942.324788396098,9942.324788396098,0.0,9942.324788396098,72.08185471587171,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
572,9212,2024-04-06 23:00:00,0.0,12.272307201789346,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.273143864529187,25.151589638194967,15.85,15.27058336660438,2057.4576929173622,6827.515402378911,9954.777506238763,9954.777506238763,0.0,9954.777506238763,206.56163325445434,0.083,0.0,no_mpc,0.083,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
573,9213,2024-04-06 23:15:00,0.0,12.272864982831406,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.273701604226188,25.15154202615447,15.7,15.148357608352521,2056.6781661272717,6827.471903881769,9959.7772346297,9959.7772346297,0.0,9959.7772346297,72.20838495106533,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
574,9214,2024-04-06 23:30:00,0.0,12.273422736378299,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.274259317830964,25.151524479420626,15.55,15.025898837122336,2055.966428729484,6827.441702214502,9964.67819451352,9964.678194513517,0.0,9964.67819451352,72.24391691022304,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
575,9215,2024-04-06 23:45:00,0.0,12.273980463055414,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.274817006644385,25.151484149434197,15.4,14.90319364440708,2055.3222098124393,6827.422861185672,9969.762905412777,9969.762905412777,0.0,9969.762905412777,72.28078106424265,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
576,9216,2024-04-07 00:00:00,0.0,12.274538164250512,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.275374669692596,25.15144922398085,15.55,15.025898837122336,2055.8766869087526,6827.440483384335,9948.222008952445,9948.222008952445,0.0,9948.222008952445,72.12460956490523,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
577,9217,2024-04-07 00:15:00,0.0,12.275095840191906,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.275932307199584,25.151415623182515,15.7,15.148357608352521,2056.5772244353693,6827.461983340192,9943.010769363205,9943.010769363205,0.0,9943.010769363205,72.08682807788324,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
578,9218,2024-04-07 00:30:00,0.0,12.275653490459824,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.276489919225332,25.151388444661958,15.85,15.27058336660438,2057.3418180167464,6827.484228892598,9938.53075427874,9938.53075427874,0.0,9938.53075427874,72.05434796852087,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
579,9219,2024-04-07 00:45:00,0.0,12.276211115210756,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.277047506058741,25.151371165556416,16.0,15.392562826057274,2058.1705409882047,6827.508966892295,9934.22084808357,9934.220848083569,0.0,9934.22084808357,72.02310114860589,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
580,9220,2024-04-07 01:00:00,0.0,12.276768714661245,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.277605068121234,25.151345794353393,16.0,15.392562826057274,2058.229842653282,6827.515315235773,9942.040201402531,9942.040201402531,0.0,9942.040201402531,72.07979146016835,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
581,9221,2024-04-07 01:15:00,0.0,12.27732628910274,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.278162605062311,25.151319451692956,16.0,15.392562826057274,2058.230614724907,6827.517876271206,9942.312459409242,9942.312459409242,0.0,9942.312459409242,72.081765330717,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
582,9222,2024-04-07 01:30:00,0.0,12.277883838618255,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.278720116842456,25.151293682488106,16.0,15.392562826057274,2058.231238559577,6827.519945642021,9942.313447685407,9942.313447685405,0.0,9942.313447685407,72.0817724957192,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
583,9223,2024-04-07 01:45:00,0.0,12.278441362960912,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.279277603487738,25.151268482126046,16.0,15.392562826057274,2058.231918122555,6827.522199873565,9942.314498251224,9942.314498251226,0.0,9942.314498251224,72.08178011232138,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
584,9224,2024-04-07 02:00:00,0.0,12.278998862187954,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.279835065024095,25.151218327272876,15.8,15.195955890069595,2057.0069393942913,6827.495000088648,9962.633282011226,9962.633282011226,0.0,9962.633282011226,72.2290912945814,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
585,9225,2024-04-07 02:15:00,0.0,12.279556336262557,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.280392500371747,25.15115196589148,15.6,14.9993561992981,2055.8540635158834,6827.457150756516,9971.022207119697,9971.022207119697,0.0,9971.022207119697,72.28991100161781,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
586,9226,2024-04-07 02:30:00,0.0,12.280113784696335,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.280949908826402,25.15107179474091,15.399999999999999,14.80275148005142,2054.86758001284,6827.41277937811,9979.38898499642,9979.388984996418,0.0,9979.38898499642,72.35057014122405,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
587,9227,2024-04-07 02:45:00,0.0,12.280671206611363,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.28150728979929,25.150976506727016,15.2,14.606147979035917,2054.0478123116645,6827.362865646833,9988.196354936792,9988.196354936792,0.0,9988.196354936792,72.41442357329174,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
588,9228,2024-04-07 03:00:00,0.0,12.2812286013243,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.282064642632921,25.150889492758598,15.149999999999999,14.557078078197915,2053.829119251175,6827.329092725899,9979.901551888657,9979.901551888657,0.0,9979.901551888657,72.35428625119278,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
589,9229,2024-04-07 03:15:00,0.0,12.281785968238552,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.282621967684516,25.15080645089638,15.1,14.508012264073498,2053.6580870446155,6827.299010942971,9981.770437411202,9981.770437411204,0.0,9981.770437411202,72.36783567123122,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
590,9230,2024-04-07 03:30:00,0.0,12.282343307163003,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.283179265128094,25.150729152902162,15.05,14.458938653229497,2053.4979588926044,6827.270382126175,9984.031189631603,9984.031189631603,0.0,9984.031189631603,72.38422612482913,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
591,9231,2024-04-07 03:45:00,0.0,12.282900618422993,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.283736535219896,25.150655119382268,15.0,14.409869630373553,2053.3489754406924,6827.2438933131225,9986.319801676345,9986.319801676344,0.0,9986.319801676345,72.4008185621535,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
592,9232,2024-04-07 04:00:00,0.0,12.28345790218477,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.284293778093783,25.15058984516348,15.0,14.409869630373553,2053.3344792221415,6827.225889832006,9982.7850131224,9982.7850131224,0.0,9982.7850131224,72.37519134513741,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
593,9233,2024-04-07 04:15:00,0.0,12.28401515865966,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.284850994133349,25.1505310125205,15.0,14.409869630373553,2053.330131538455,6827.211434029379,9982.657631482822,9982.657631482822,0.0,9982.657631482822,72.37426782825047,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
594,9234,2024-04-07 04:30:00,0.0,12.284572388131696,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.285408183619207,25.150477853672093,15.0,14.409869630373553,2053.326536536297,6827.199480841987,9982.653014223315,9982.653014223317,0.0,9982.653014223315,72.37423435311904,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
595,9235,2024-04-07 04:45:00,0.0,12.28512959088738,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.285965346800394,25.150429753657324,15.0,14.409869630373553,2053.3235753653444,6827.189635109011,9982.64923768405,9982.64923768405,0.0,9982.64923768405,72.37420697320937,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
596,9236,2024-04-07 05:00:00,0.0,12.285686767207595,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.28652248389441,25.150378862938922,14.95,14.335876199365877,2053.139330898881,6827.174313310641,9991.510530117148,9991.510530117148,0.0,9991.510530117148,72.43845134334933,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
597,9237,2024-04-07 05:15:00,0.0,12.286243917365745,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.287079594779676,25.15032647086636,14.9,14.26192291132425,2052.964880600589,6827.1575892861165,9995.294664759891,9995.294664759891,0.0,9995.294664759891,72.46588631950921,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
598,9238,2024-04-07 05:30:00,0.0,12.28680104134558,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.28763667940132,25.150272516410368,14.850000000000001,14.188027599535458,2052.814155131689,6827.1401931963765,9998.952761055554,9998.952761055554,0.0,9998.952761055554,72.49240751765277,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
599,9239,2024-04-07 05:45:00,0.0,12.28735813908996,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.288193737680924,25.15021685383074,14.8,14.114171957651354,2052.6870411846267,6827.12200950808,10002.675326776063,10002.675326776063,0.0,10002.675326776063,72.51939611912647,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
600,9240,2024-04-07 06:00:00,0.0,12.287915210558811,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.288750769550733,25.15014542220759,14.600000000000001,14.090254211513429,2052.6357455799534,6827.080794388981,10000.15569692785,10000.15569692785,250.32,9749.83569692785,70.68630880272691,0.029,0.0,no_mpc,0.029,250.32,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
601,9241,2024-04-07 06:15:00,0.0,12.2884722556234,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.289307774329577,25.15006994242089,14.4,14.063215128302101,2052.5862277361625,6827.032903914987,10001.620424264529,10001.620424264529,0.0,10001.620424264529,72.51174807591784,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
602,9242,2024-04-07 06:30:00,0.0,12.289029273963292,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.289864751847338,25.14999420565631,14.2,14.033114437132392,2052.535926130259,6826.983467870697,10003.385085047476,10003.385085047474,0.0,10003.385085047476,72.5245418665942,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
603,9243,2024-04-07 06:45:00,0.0,12.289586265114506,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.290421702088144,25.149919142806123,14.0,13.99999599634643,2052.486544883226,6826.934025203146,10005.315820787939,10005.315820787939,0.0,10005.315820787939,72.53853970071256,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
604,9244,2024-04-07 07:00:00,0.0,12.290143228977577,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.290978625081971,25.149866399767017,14.0,13.99999599634643,2052.4785164545806,6826.914502481059,10002.828800792444,10002.828800792442,1319.7,8683.128800792443,62.95268380574522,0.029,0.0,no_mpc,0.029,1319.7,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
605,9245,2024-04-07 07:15:00,0.0,12.290700165589561,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.291535521794726,25.149822430410545,14.0,13.99999599634643,2052.4755065119243,6826.904490870166,10002.73875967556,10002.73875967556,0.0,10002.73875967556,72.51985600764782,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
606,9246,2024-04-07 07:30:00,0.0,12.291257075436505,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.292092392616693,25.149782987677302,14.0,13.99999599634643,2052.473537536628,6826.897941702467,10002.736243569874,10002.736243569874,0.0,10002.736243569874,72.51983776588159,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
