step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_before_safety,safety_override,safety_reason,crah_fan_set,crah_t_set,chiller_t_set,q_tes_net_kw_th,tes_set_written
2737,2737,2024-01-29 12:15:00,mpc,0.029,0.0,0.6605295468574928,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012039999710395932,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2738,2738,2024-01-29 12:30:00,mpc,0.029,0.0,0.6603990762086056,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012200999772176147,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2739,2739,2024-01-29 12:45:00,mpc,0.029,0.0,0.6602686098717376,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012234000023454428,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2740,2740,2024-01-29 13:00:00,mpc,0.083,4031.82,0.660138147980791,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012082000030204654,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2741,2741,2024-01-29 13:15:00,mpc,0.029,0.0,0.6600076906460033,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012222999939695,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2742,2742,2024-01-29 13:30:00,mpc,0.029,0.0,0.6598772379274948,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012280000373721123,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2743,2743,2024-01-29 13:45:00,mpc,0.029,0.0,0.659746789855997,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011892999755218625,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2744,2744,2024-01-29 14:00:00,mpc,0.083,2485.26,0.6596163465115158,-0.0,0.0,0.0,optimal_relaxed_modes,0.0016546999104321003,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2745,2745,2024-01-29 14:15:00,mpc,0.029,0.0,0.6594859080385379,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012993999989703298,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2746,2746,2024-01-29 14:30:00,mpc,0.029,0.0,0.6593554746970607,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012217999901622534,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2747,2747,2024-01-29 14:45:00,mpc,0.029,0.0,0.6592250468248675,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013107999693602324,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2748,2748,2024-01-29 15:00:00,mpc,0.083,1699.44,0.6590946247701833,-0.0,0.0,0.0,optimal_relaxed_modes,0.00133050000295043,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2749,2749,2024-01-29 15:15:00,mpc,0.029,0.0,0.6589642089114851,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012379999971017241,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2750,2750,2024-01-29 15:30:00,mpc,0.029,0.0,0.6588337955897721,-0.0,0.0,0.0,optimal_relaxed_modes,0.001227300032041967,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2751,2751,2024-01-29 15:45:00,mpc,0.029,0.0,0.6587033769382751,-0.0,0.0,0.0,optimal_relaxed_modes,0.0011654999107122421,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2752,2752,2024-01-29 16:00:00,mpc,0.083,650.4,0.6585727432702828,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012772999471053481,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2753,2753,2024-01-29 16:15:00,mpc,0.029,0.0,0.6584414746073284,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012063999893143773,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2754,2754,2024-01-29 16:30:00,mpc,0.029,0.0,0.6583097716345238,-0.0,0.0,0.0,optimal_relaxed_modes,0.00122079998254776,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2755,2755,2024-01-29 16:45:00,mpc,0.029,0.0,0.6581783694198401,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012066999915987253,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2756,2756,2024-01-29 17:00:00,mpc,0.158,5.64,0.6580475090778565,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012036999687552452,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2757,2757,2024-01-29 17:15:00,mpc,0.029,0.0,0.6579169746940111,-0.0,0.0,0.0,optimal_relaxed_modes,0.0020285999635234475,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2758,2758,2024-01-29 17:30:00,mpc,0.029,0.0,0.6577865680201895,-0.0,0.0,0.0,optimal_relaxed_modes,0.00132020004093647,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2759,2759,2024-01-29 17:45:00,mpc,0.029,0.0,0.6576562075089418,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012763000559061766,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2760,2760,2024-01-29 18:00:00,mpc,0.158,0.0,0.6575258665320496,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012804000871255994,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2761,2761,2024-01-29 18:15:00,mpc,0.029,0.0,0.6573955366920996,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012653999729081988,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2762,2762,2024-01-29 18:30:00,mpc,0.029,0.0,0.6572652152481582,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012023000745102763,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2763,2763,2024-01-29 18:45:00,mpc,0.029,0.0,0.6571349011541521,-0.0,0.0,0.0,optimal_relaxed_modes,0.0012092998949810863,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
2764,2764,2024-01-29 19:00:00,mpc,0.19,0.0,0.6570045939674239,-0.0,0.0,0.0,optimal_relaxed_modes,0.0013001000043004751,False,,-0.0,False,,0.0,0.0,0.0,0.0,-0.0
