step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command
5329,5329,2024-02-25 12:15:00,0.4166282803758744,9.77937126559659,-0.7689494434049342,1.0,1.0,1.0,399.6169601344911,-1276.0795091669454,9.648499443561143,21.76104804506691,15.8,11.168063338056466,2340.6474360473026,7784.207472653512,10675.72554544942,10675.725545449422,0.0,10675.72554544942,77.3990102045083,0.029,-0.7689494434049342
5330,5330,2024-02-25 12:30:00,0.43867851011180353,9.661843541104087,-0.35083178845720775,0.0,1.0,1.0,0.0,-1367.000428622167,9.43684185852247,22.963657726142998,16.4,11.555201472795407,2469.7183297255106,8213.453927971299,10711.373335271071,10711.37333527107,0.0,10711.373335271071,77.65745668071527,0.029,-0.35083178845720775
5331,5331,2024-02-25 12:45:00,0.4743807566873075,9.471550566856651,0.8900200858965424,1.0,1.0,1.0,447.47890022907984,-1133.129254104941,9.320445694999165,25.515510082675227,17.0,11.936335315064593,2273.894751309817,7562.2104562080485,10375.451036171537,10375.451036171538,0.0,10375.451036171537,75.22202001224365,0.029,0.8900200858965424
5332,5332,2024-02-25 13:00:00,0.5013342459731555,9.327888468963081,1.0,1.0,0.0,1.0,296.43889220469003,0.0,9.36661807887239,25.532820840472148,17.5,12.264318092837955,1964.417701663592,6532.993699608821,9976.695026481428,9976.69502648143,3234.18,6742.515026481427,139.90718679948964,0.083,1.0
5333,5333,2024-02-25 13:15:00,0.49837284835480433,9.343672718268893,1.0,1.0,0.0,1.0,286.2223164851137,0.0,9.416111974452733,23.31299739926532,18.0,12.58866773943607,1977.3914758283945,6576.140116385163,10044.654639674924,10044.654639674924,0.0,10044.654639674924,72.8237461376432,0.029,1.0
5334,5334,2024-02-25 13:30:00,0.4854771673460488,9.41240669804556,1.0,1.0,0.0,1.0,278.3516982601158,0.0,9.464497221103375,21.73237091565893,18.5,12.90933688560299,1984.7873544697793,6600.736325494011,10041.74409499066,10041.74409499066,0.0,10041.74409499066,72.80264468868228,0.029,1.0
5335,5335,2024-02-25 13:45:00,0.47651420338288775,9.460179295969208,0.963972284328796,1.0,0.0,1.0,265.59364333333104,0.0,9.502622191082303,23.308063814408953,19.0,13.226281415519427,1976.654741689679,6573.689986006864,9865.60202482062,9865.602024820622,0.0,9865.60202482062,71.5256146799495,0.029,0.963972284328796
5336,5336,2024-02-25 14:00:00,0.4695192218968844,9.497462547289606,1.0,1.0,0.0,1.0,258.9100912788397,0.0,9.540120480035759,25.54951120998196,18.9,12.913555971125284,1982.5371297767883,6593.252833704274,9945.283404835194,9945.283404835194,2275.32,7669.9634048351945,159.15174065033028,0.083,1.0
5337,5337,2024-02-25 14:15:00,0.46205695387597284,9.537236435841065,0.4586628319162305,1.0,0.0,1.0,256.8629327746382,0.0,9.580217426293743,25.5601924718305,18.8,12.600899141120959,1989.7830908467638,6617.350467307183,10038.223403799502,10038.223403799504,0.0,10038.223403799502,72.7771196775464,0.029,0.4586628319162305
5338,5338,2024-02-25 14:30:00,0.45773147190117175,9.560291254766755,0.3103990012630677,1.0,0.0,1.0,243.16984540244206,0.0,9.623019789508245,23.338931262035587,18.700000000000003,12.288345272153654,1990.8554107570087,6620.916643284758,10145.934628660778,10145.934628660776,0.0,10145.934628660778,73.55802605779064,0.029,0.3103990012630677
5339,5339,2024-02-25 14:45:00,0.4465544610390315,9.619864722661962,-0.07567076426233527,1.0,1.0,1.0,422.39578679587595,-1213.2734839143482,9.503092237589314,21.74390912617444,18.6,11.97590917519173,2315.0048779808358,7698.928934311991,10663.14643527578,10663.14643527578,0.0,10663.14643527578,77.3078116557494,0.029,-0.07567076426233527
5340,5340,2024-02-25 15:00:00,0.4662050682012788,9.515126986487184,1.0,1.0,1.0,1.0,435.6002188629112,-1163.2290597873377,9.384463370831972,23.300360937766325,18.450000000000003,12.220347842907204,2284.2057129595896,7596.50125262972,10399.043120597147,10399.043120597149,1060.5,9338.543120597147,193.77476975239082,0.083,1.0
5341,5341,2024-02-25 15:15:00,0.48812830475124797,9.398276135675848,1.0,1.0,0.0,1.0,282.9158222835693,0.0,9.424466493398642,25.531941487575363,18.3,12.456936129768913,1974.6457107936558,6567.008623802215,9899.800578923698,9899.800578923698,0.0,9899.800578923698,71.77355419719682,0.029,1.0
5342,5342,2024-02-25 15:30:00,0.4839032835800029,9.420795498518585,1.0,1.0,0.0,1.0,280.30837630719793,0.0,9.46816246978251,25.544119028962506,18.15,12.685918658272273,1982.015753801217,6591.518912267579,9976.126211708088,9976.126211708088,0.0,9976.126211708088,72.32691503488364,0.029,1.0
5343,5343,2024-02-25 15:45:00,0.4790904765210751,9.44644776014267,1.0,1.0,0.0,1.0,265.73487865819396,0.0,9.514470335844477,23.324644781597634,18.0,12.907518904326302,1983.748473979275,6597.281357798818,10043.242582619423,10043.242582619421,0.0,10043.242582619423,72.81350872399082,0.029,1.0
5344,5344,2024-02-25 16:00:00,0.46697431894559444,9.511026880019982,1.0,1.0,0.0,1.0,258.48818098229043,0.0,9.559767487201073,21.74370034470557,18.0,12.907518904326302,1990.9285457216201,6621.159865621139,10077.398411269432,10077.398411269434,336.48,9740.918411269433,202.12405703384076,0.083,1.0
5345,5345,2024-02-25 16:15:00,0.4585827156067023,9.555754125816277,0.3390515793850037,1.0,0.0,1.0,246.28457778015428,0.0,9.594895389781557,23.318173754842352,18.0,12.907518904326302,1982.4910740418422,6593.099667793592,9914.936978840018,9914.936978840018,0.0,9914.936978840018,71.88329309659014,0.029,0.3390515793850037
5346,5346,2024-02-25 16:30:00,0.4521377622026701,9.590105727459768,0.11740526982614352,1.0,0.0,1.0,240.05797319329542,0.0,9.629468196345021,25.55524666699191,18.0,12.907518904326302,1987.7851602039384,6610.706020817631,9925.87356886749,9925.87356886749,0.0,9925.87356886749,71.96258337428931,0.029,0.11740526982614352
5347,5347,2024-02-25 16:45:00,0.4452550246537288,9.626790718595625,-0.11941378350086132,1.0,1.0,1.0,417.0135675029412,-1235.3100009913853,9.504621254750246,25.560902189680462,18.0,12.907518904326302,2329.138875431824,7745.933864179703,10484.627422535777,10484.62742253578,0.0,10484.627422535777,76.01354881338439,0.029,-0.11941378350086132
5348,5348,2024-02-25 17:00:00,0.45668264387973956,9.565881508120988,1.0,1.0,1.0,1.0,437.72764827540414,-1165.3251069659118,9.393904045957333,23.314017179137046,17.925,12.68846794619222,2291.103897998638,7619.44229992362,10573.308832259649,10573.308832259649,27.12,10546.188832259648,416.5744588742561,0.158,1.0
5349,5349,2024-02-25 17:15:00,0.4872183128885694,9.403126392303925,1.0,1.0,0.0,1.0,282.89010172580925,0.0,9.442304224227307,21.72787711309671,17.85,12.469571325347372,1983.1705411160365,6595.359347143378,10111.313437289711,10111.313437289711,0.0,10111.313437289711,73.3070224203504,0.029,1.0
5350,5350,2024-02-25 17:30:00,0.48069104653894984,9.437916721947397,1.0,1.0,0.0,1.0,269.8833026557475,0.0,9.48110467000515,23.302298562105722,17.775,12.250838561497845,1974.8475638542352,6567.6799193071865,9963.650390986355,9963.650390986355,0.0,9963.650390986355,72.23646533465107,0.029,1.0
5351,5351,2024-02-25 17:45:00,0.47357169782266184,9.475862850605212,0.8644943759513294,1.0,0.0,1.0,262.97117035936606,0.0,9.518712375277085,25.53693473447187,17.7,12.032279092265673,1980.0791122321482,6585.078292658821,9979.562822254326,9979.562822254326,0.0,9979.562822254326,72.35183046134387,0.029,0.8644943759513294
5352,5352,2024-02-25 18:00:00,0.46617330476317653,9.51529628561227,1.0,1.0,0.0,1.0,260.6913395744221,0.0,9.559396679618327,25.549781929877902,17.525,12.263511539615543,1987.2508068362517,6608.928940932072,10008.677010222942,10008.677010222944,0.0,10008.677010222942,395.3427419038062,0.158,1.0
5353,5353,2024-02-25 18:15:00,0.46169256651572477,9.539178620471187,0.44890206880214,1.0,0.0,1.0,247.14328742752954,0.0,9.602807253062831,23.33195441309661,17.35,12.485848626171213,1989.0539489719679,6614.92558624949,10076.159755115814,10076.159755115812,0.0,10076.159755115814,73.05215822458966,0.029,0.44890206880214
5354,5354,2024-02-25 18:30:00,0.4503562071260597,9.599601416018102,0.05749865087852575,1.0,0.0,1.0,240.50028356328164,0.0,9.645305537733513,21.751405145036152,17.175,12.69957045720869,1996.1186207354187,6638.4203124888945,10078.730152927454,10078.730152927454,0.0,10078.730152927454,73.07079360872405,0.029,0.05749865087852575
5355,5355,2024-02-25 18:45:00,0.44248254985605806,9.64156800926721,-0.2137250167967961,1.0,1.0,1.0,414.97394474133625,-1219.7585171181133,9.515033475948423,23.311862594445945,17.0,12.904954320839344,2307.02433937247,7672.38834245936,10390.374837294305,10390.374837294306,0.0,10390.374837294305,75.33021757038371,0.029,-0.2137250167967961
5356,5356,2024-02-25 19:00:00,0.4633545513469203,9.530320241320915,1.0,1.0,1.0,1.0,435.5612003289419,-1165.9857406329775,9.395426329175743,25.52331470868311,16.75,12.832936677799404,2287.3291026495563,7606.888598024081,10385.70507294053,10385.70507294053,0.0,10385.70507294053,493.32099096467516,0.19,1.0
5357,5357,2024-02-25 19:15:00,0.48692742906433806,9.404676803087078,1.0,1.0,0.0,1.0,281.34954964900805,0.0,9.439282427772614,25.532897040465883,16.5,12.757735046351014,1969.692991098837,6550.537541030572,9988.127132150365,9988.127132150365,0.0,9988.127132150365,72.41392170809014,0.029,1.0
5358,5358,2024-02-25 19:30:00,0.4845238001381972,9.417488145263409,1.0,1.0,0.0,1.0,271.26062323753473,0.0,9.486446213958985,23.315528195145134,16.25,12.679402652727571,1981.2848541436742,6589.0881854146655,10080.895930016626,10080.895930016626,0.0,10080.895930016626,73.08649549262054,0.029,1.0
5359,5359,2024-02-25 19:45:00,0.47224537378691606,9.482932157715737,0.8200895038433732,1.0,0.0,1.0,263.9099500142951,0.0,9.532580272449513,21.73656043326261,16.0,12.59799351415793,1988.6597805701842,6613.6147144917895,10101.304434714704,10101.304434714704,0.0,10101.304434714704,73.23445715168161,0.029,0.8200895038433732
5360,5360,2024-02-25 20:00:00,0.46369910090743743,9.528483792163359,1.0,1.0,0.0,1.0,251.49283117049532,0.0,9.568519229425046,23.31014050074648,15.625,12.430708133282351,1980.1719244531605,6585.386954943123,9954.77938119797,9954.779381197972,0.0,9954.77938119797,472.8520206069036,0.19,1.0
5361,5361,2024-02-25 20:15:00,0.45710510460359327,9.563629792462848,0.2911627570888506,1.0,0.0,1.0,245.0160989726933,0.0,9.603341414742602,25.540744743970787,15.25,12.258084092459557,1984.8603366538296,6600.979039733544,9967.278251867248,9967.278251867248,0.0,9967.278251867248,72.26276732603756,0.029,0.2911627570888506
5362,5362,2024-02-25 20:30:00,0.4502523790902714,9.600154819448854,0.055215179360395265,1.0,0.0,1.0,243.059320995032,0.0,9.641318584919844,25.55426592715248,14.875,12.080231932490918,1991.9136215699325,6624.435897141936,10063.7998391644,10063.7998391644,0.0,10063.7998391644,72.9625488339419,0.029,0.055215179360395265
5363,5363,2024-02-25 20:45:00,0.4460701996061316,9.622445836099319,-0.08806130909465112,1.0,1.0,1.0,417.86397677815046,-1219.4190214635964,9.5193135333012,23.323848397294334,14.5,11.897252818421709,2312.6733835894797,7691.175166792739,10651.00724263319,10651.00724263319,0.0,10651.00724263319,77.21980250909063,0.029,-0.08806130909465112
5364,5364,2024-02-25 21:00:00,0.4635123296239435,9.529479283104381,1.0,1.0,1.0,1.0,436.9399351407795,-1172.0424487247203,9.407637908930225,21.727013369462764,14.375,11.858976765221655,2297.311826110547,7640.087784439658,10633.099029155346,10633.099029155348,0.0,10633.099029155346,420.0074116516362,0.158,1.0
5365,5365,2024-02-25 21:15:00,0.4842740227236951,9.418819458882705,1.0,1.0,0.0,1.0,276.81437574384216,0.0,9.446822168688856,23.2945440924191,14.25,11.8199479814268,1972.1702070417136,6558.775929502474,9966.369440587387,9966.369440587387,0.0,9966.369440587387,72.25617844425855,0.029,1.0
5366,5366,2024-02-25 21:30:00,0.4800285988766945,9.441447567987218,1.0,1.0,0.0,1.0,269.46805831064086,0.0,9.485453612764355,25.524475640092923,14.125,11.780169507984217,1977.0275217757082,6574.929727407742,9975.33596234842,9975.335962348421,0.0,9975.33596234842,72.32118572702605,0.029,1.0
5367,5367,2024-02-25 21:45:00,0.4724287955248055,9.481954519852787,0.8271971165052739,1.0,0.0,1.0,266.95484613780104,0.0,9.527099151843545,25.53839703205405,14.0,11.739651482773802,1983.9925998878855,6598.093238602739,10063.485530521006,10063.485530521006,0.0,10063.485530521006,72.9602700962773,0.029,0.8271971165052739
5368,5368,2024-02-25 22:00:00,0.46784176227730384,9.50640340706197,1.0,1.0,0.0,1.0,253.39201782098547,0.0,9.571473287014063,23.323724067633368,14.0,11.739651482773802,1986.4475644609333,6606.257626489746,10144.56792859217,10144.567928592169,0.0,10144.56792859217,210.49978451828756,0.083,1.0
5369,5369,2024-02-25 22:15:00,0.4562499811933514,9.568187600239437,1.0,1.0,0.0,1.0,246.6681178919673,0.0,9.614921431472068,21.74584220840774,14.0,11.739651482773802,1993.811083129107,6630.746217192932,10159.769284219183,10159.769284219185,0.0,10159.769284219183,73.65832731058907,0.029,1.0
5370,5370,2024-02-25 22:30:00,0.44820087597981506,9.611089331027586,1.0,1.0,0.0,1.0,234.78311180480642,0.0,9.648263985239465,23.31889404582644,14.0,11.739651482773802,1985.1676206299865,6602.000963064068,9991.351627800776,9991.351627800776,0.0,9991.351627800776,72.43729930155563,0.029,1.0
5371,5371,2024-02-25 22:45:00,0.44208353883910945,9.643694737987547,1.0,1.0,0.0,1.0,228.7889082251507,0.0,9.68056525753482,25.547395522085893,14.0,11.739651482773802,1989.5497985786408,6616.574615554003,9992.09959010951,9992.09959010951,0.0,9992.09959010951,72.44272202829396,0.029,1.0
5372,5372,2024-02-25 23:00:00,0.4357249391311358,9.677586074431046,1.0,1.0,0.0,1.0,227.07571498852045,0.0,9.716088358015817,25.560984590339014,13.725,11.612100220547303,1996.3925771091835,6639.331399403994,10098.526885099996,10098.526885099996,0.0,10098.526885099996,209.54443286582494,0.083,1.0
5373,5373,2024-02-25 23:15:00,0.4318132909779129,9.698435159087724,1.0,1.0,0.0,1.0,215.22542979856075,0.0,9.754526010858257,23.345484715564307,13.45,11.4814955043729,1998.1883518351226,6645.303543190186,10195.333206246987,10195.333206246984,0.0,10195.333206246987,73.91616574529066,0.029,1.0
5374,5374,2024-02-25 23:30:00,0.42181460623458944,9.751728148769638,1.0,1.0,0.0,1.0,209.6979007615346,0.0,9.792225261579938,21.76724430354814,13.175,11.347876314222692,2005.2237886339447,6668.701043753216,10220.642486960793,10220.642486960794,0.0,10220.642486960793,74.09965803046575,0.029,1.0
5375,5375,2024-02-25 23:45:00,0.4148292496328383,9.788960099456972,1.0,1.0,0.0,1.0,198.95345058652174,0.0,9.819999731465789,23.339781600336305,12.9,11.211290105382261,1996.2458126195736,6638.843309989438,10058.476280594594,10058.476280594597,0.0,10058.476280594594,72.92395303431081,0.029,1.0
5376,5376,2024-02-26 00:00:00,0.40973412676845156,9.816117104324153,1.0,1.0,0.0,1.0,194.06277537616631,0.0,9.846899538320054,25.566371645071605,12.925,11.378442599018143,2000.1180974756278,6651.721229255931,10016.7116767489,10016.7116767489,0.0,10016.7116767489,72.62115965642953,0.029,1.0
5377,5377,2024-02-26 00:15:00,0.4044344759924698,9.844364242960136,1.0,1.0,0.0,1.0,193.05071922633272,0.0,9.87719822877995,25.579911110761024,12.95,11.545339919353465,2006.8953960340127,6674.260248704189,10089.805629627253,10089.805629627253,0.0,10089.805629627253,73.1510908147976,0.029,1.0
5378,5378,2024-02-26 00:30:00,0.40109919321356335,9.862141300171707,1.0,1.0,0.0,1.0,182.7049241412712,0.0,9.91057534833388,23.36406294521231,12.975,11.7119901309114,2008.2225249630808,6678.6738339232725,10160.574114065483,10160.574114065479,0.0,10160.574114065483,73.66416232697475,0.029,1.0
5379,5379,2024-02-26 00:45:00,0.39245906212790976,9.90819319885824,1.0,1.0,0.0,1.0,178.22395981091734,0.0,9.943378211093137,21.785613802431687,13.0,11.878379008600879,2015.0368647019336,6701.336039900759,10163.69518776208,10163.695187762083,0.0,10163.69518776208,73.68679011127509,0.029,1.0
5380,5380,2024-02-26 01:00:00,0.3863797820580227,9.940595761630739,1.0,1.0,0.0,1.0,168.47789928803056,0.0,9.966415923578499,23.35782984129629,12.75,11.778704780959133,2005.833656023969,6670.729257922358,10027.532450790886,10027.532450790884,0.0,10027.532450790886,72.69961026823393,0.029,1.0
5381,5381,2024-02-26 01:15:00,0.38215433711942964,9.96311738315344,1.0,1.0,0.0,1.0,164.51354572587468,0.0,9.988719727316381,25.5831587496265,12.5,11.676055009944898,2009.2460193614859,6682.077632642202,10034.463168348873,10034.463168348873,0.0,10034.463168348873,72.74985797052933,0.029,1.0
5382,5382,2024-02-26 01:30:00,0.377755687069136,9.986562187921505,1.0,1.0,0.0,1.0,164.0997639413989,0.0,10.01457261321186,25.59646721168813,12.25,11.570460896609156,2015.9711775796184,6704.443250825506,10127.301757751478,10127.301757751478,0.0,10127.301757751478,73.42293774369823,0.029,1.0
5383,5383,2024-02-26 01:45:00,0.37491087677115426,10.001725026809748,0.9882613512700145,1.0,0.0,1.0,154.9702433923437,0.0,10.043634632615149,23.380049616609753,12.0,11.46198421721065,2016.760995484512,6707.069919986621,10221.45743920967,10221.457439209667,0.0,10221.45743920967,74.1055664342701,0.029,0.9882613512700145
5384,5384,2024-02-26 02:00:00,0.3674283201705596,10.041607053490917,0.72853830145535,1.0,0.0,1.0,151.35014385799772,0.0,10.07225790380906,21.801227401906136,11.95,11.322750976333035,2023.3184743599547,6728.877892976432,10249.86040591631,10249.86040591631,0.0,10249.86040591631,74.31148794289325,0.029,0.72853830145535
5385,5385,2024-02-26 02:15:00,0.3621223915001355,10.069887653304278,0.5443661609690497,1.0,0.0,1.0,142.43735471489748,0.0,10.091248100712214,23.37303658293314,11.9,11.183655802447168,2013.8813806584299,6697.493287939292,10086.432369775386,10086.43236977539,0.0,10086.432369775386,73.12663468087155,0.029,0.5443661609690497
5386,5386,2024-02-26 02:30:00,0.35864002061924694,10.088448690099414,0.42349086260347635,1.0,0.0,1.0,139.31003438580706,0.0,10.109629300288473,25.597679747518978,11.850000000000001,11.044698640441379,2016.9984744848207,6707.859695405308,10096.17025378312,10096.17025378312,0.0,10096.17025378312,73.19723433992763,0.029,0.42349086260347635
5387,5387,2024-02-26 02:45:00,0.35501050916027005,10.10779398617576,0.29750800350069506,1.0,0.0,1.0,139.28823484568505,0.0,10.131671776277758,25.610881114719753,11.8,10.905884868463573,2023.425875180118,6729.23507204322,10193.491680089268,10193.491680089268,0.0,10193.491680089268,73.9028146806472,0.029,0.29750800350069506
5388,5388,2024-02-26 03:00:00,0.35258578363535614,10.120717773223552,0.21334828030679678,1.0,0.0,1.0,131.35025876647867,0.0,10.157058376592682,23.393866021870274,11.850000000000001,11.044698640441379,2024.0802929644046,6731.411445865363,10238.336408562993,10238.336408562993,0.0,10238.336408562993,74.22793896208171,0.029,0.21334828030679678
5389,5389,2024-02-26 03:15:00,0.3460914094179484,10.155332787802335,-0.012069663230160586,1.0,1.0,1.0,346.0111531958703,-1424.0916194437223,9.991228045530152,21.798608025899572,11.9,11.183655802447168,2401.242070268313,7985.724880718363,10748.578350476106,10748.578350476108,0.0,10748.578350476106,77.92719304095176,0.029,-0.012069663230160586
5390,5390,2024-02-26 03:30:00,0.37379788695076066,10.007657262552446,0.9496741592292229,1.0,1.0,1.0,365.5337965819488,-1356.4347950165861,9.83078201717058,23.348699736760572,11.95,11.322750976333035,2363.1046257271314,7858.892545265611,10603.115389892246,10603.115389892248,0.0,10603.115389892246,76.87258657671879,0.029,0.9496741592292229
5391,5391,2024-02-26 03:45:00,0.4034474758985968,9.849624953460479,1.0,1.0,0.0,1.0,191.97428893792454,0.0,9.85679137365088,25.566339170992645,12.0,11.46198421721065,2000.6974351529043,6653.647911851179,10013.924288347658,10013.924288347655,0.0,10013.924288347658,72.60095109052052,0.029,1.0
5392,5392,2024-02-26 04:00:00,0.40257358725166653,9.854282779948617,1.0,1.0,0.0,1.0,190.96896346812863,0.0,9.886770354474374,25.57971727307588,11.95,11.390396075635186,2007.394913625451,6675.921476494462,10125.154617733268,10125.15461773327,0.0,10125.154617733268,73.40737097856619,0.029,1.0
5393,5393,2024-02-26 04:15:00,0.39927348864029455,9.87187230554723,1.0,1.0,0.0,1.0,180.73223876867922,0.0,9.919840056472818,23.36418158573018,11.9,11.318883203989662,2008.7301781159501,6680.362117859257,10216.674968838312,10216.67496883831,0.0,10216.674968838312,74.07089352407776,0.029,1.0
5394,5394,2024-02-26 04:30:00,0.3907161109452829,9.917483128661642,1.0,1.0,0.0,1.0,176.30835090021043,0.0,9.952344972865948,21.785912418764187,11.850000000000001,11.247435326792584,2015.5172121443684,6702.933514212047,10236.75330457432,10236.75330457432,0.0,10236.75330457432,74.21646145816382,0.029,1.0
5395,5395,2024-02-26 04:45:00,0.38469194982528976,9.949591907431206,1.0,1.0,0.0,1.0,166.6231040926568,0.0,9.975094094587886,23.358075127040006,11.8,11.176055345705153,2006.300270154734,6672.281059850154,10068.898257554198,10068.898257554198,0.0,10068.898257554198,72.99951236726794,0.029,1.0
5396,5396,2024-02-26 05:00:00,0.3805194918413737,9.971831108485478,1.0,1.0,0.0,1.0,162.72370051873702,0.0,9.997119057890412,25.5830365948649,11.725000000000001,11.080276676455416,2009.7030671532302,6683.597620138425,10078.158219121444,10078.158219121444,0.0,10078.158219121444,73.06664708863048,0.029,1.0
5397,5397,2024-02-26 05:15:00,0.37617553383033653,9.994984404684306,1.0,1.0,0.0,1.0,162.24020389480677,0.0,10.022686339355221,25.596403892297847,11.65,10.984604447127973,2016.1982234523,6705.19832916475,10171.964710394906,10171.964710394908,0.0,10171.964710394906,73.74674415036307,0.029,1.0
5398,5398,2024-02-26 05:30:00,0.37336197297495916,10.009980684043468,0.9348244451766532,1.0,0.0,1.0,153.30763027597078,0.0,10.051489229978351,23.380162639550505,11.575,10.889041214670021,2017.2115487834365,6708.568308980326,10266.671145001816,10266.671145001816,0.0,10266.671145001816,74.43336580126316,0.029,0.9348244451766532
5399,5399,2024-02-26 05:45:00,0.3659506735886334,10.049482909772584,0.6776017923110885,1.0,0.0,1.0,149.7391750721626,0.0,10.079862290389272,21.801475916370965,11.5,10.79357886389082,2023.753912751692,6730.326014863838,10288.417502702892,10288.417502702892,0.0,10288.417502702892,74.59102689459597,0.029,0.6776017923110885
5400,5400,2024-02-26 06:00:00,0.36069104071597086,10.077516752983875,0.495058577362561,1.0,0.0,1.0,140.87835151069305,0.0,10.09861003436937,23.373208799038263,11.375,10.848661195075435,2014.3071292773925,6698.909184895904,10092.515795328927,10092.515795328929,0.0,10092.515795328927,73.17073951613473,0.029,0.495058577362561
5401,5401,2024-02-26 06:15:00,0.35725318747452794,10.095840510760766,-0.7699068040165786,1.0,1.0,1.0,352.06068132961684,-1396.2923115745791,9.929452347194548,25.580409499991205,11.25,10.90140713412489,2381.4197998825507,7919.802664973484,10626.52082827317,10626.520828273167,0.0,10626.52082827317,77.04227600498048,0.029,-0.7699068040165786
5402,5402,2024-02-26 06:30:00,0.38598380259972165,9.942706332143484,-0.40222505236572276,0.0,1.0,1.0,0.0,-1513.8015075055403,9.697869161304041,25.3318335147538,11.125,10.951834616055619,2541.5243580595725,8607.893711838964,10830.588148635308,10830.588148635308,0.0,10830.588148635308,78.521764077606,0.029,-0.40222505236572276
5403,5403,2024-02-26 06:45:00,0.4104674904917932,9.812208275678742,0.44850115104662414,1.0,1.0,1.0,410.0725106252881,-1240.8780914499102,9.566916651835253,23.322119110792524,11.0,10.99999331988382,2321.391265726486,7720.1679156499495,10663.086064276573,10663.086064276577,0.0,10663.086064276573,77.30737396600516,0.029,0.44850115104662414
5404,5404,2024-02-26 07:00:00,0.4541171746612466,9.579555459055555,1.0,1.0,0.0,1.0,247.5477881001735,0.0,9.60975442743004,21.742582642119512,11.0,10.99999331988382,1993.0643024579072,6628.26267542083,10220.594875876222,10220.594875876226,189.3,10031.294875876223,72.72688785010263,0.029,1.0
5405,5405,2024-02-26 07:15:00,0.4491728236038294,9.60590885019159,0.01761541473278016,1.0,0.0,1.0,235.71063634791733,0.0,9.643229380047234,23.316108158553575,11.0,10.99999331988382,1984.585687419903,6600.065648598183,10043.105463624057,10043.10546362406,0.0,10043.105463624057,72.81251461127442,0.029,0.01761541473278016
5406,5406,2024-02-26 07:30:00,0.4430314502822545,9.638642369995583,-0.19387597041168173,1.0,1.0,1.0,416.7438670087786,-1216.7627412359707,9.51314482130223,25.527492722441824,11.0,10.99999331988382,2307.2158782578927,7673.025336480862,10545.640801830848,10545.640801830852,0.0,10545.640801830848,76.45589581327366,0.029,-0.19387597041168173
5407,5407,2024-02-26 07:45:00,0.46467484875767706,9.523283056121581,0.5590499649516601,1.0,1.0,1.0,428.9011316002074,-1187.3678761351762,9.39748529382745,25.532051829538368,11.0,10.99999331988382,2298.181459570773,7642.979893338807,10586.668945156785,10586.668945156789,0.0,10586.668945156785,76.75334985238669,0.029,0.5590499649516601
5408,5408,2024-02-26 08:00:00,0.4776289970610751,9.45423744566447,1.0,1.0,0.0,1.0,279.5338463882101,0.0,9.44527484006299,23.304836786070624,11.075,10.923807729305768,1977.99006448802,6578.130821283962,10200.258897122756,10200.258897122756,806.16,9394.098897122756,371.06690643634886,0.158,1.0
5409,5409,2024-02-26 08:15:00,0.4799896672595049,9.441655073506839,1.0,1.0,0.0,1.0,272.00129942893864,0.0,9.492665711837969,21.728182260075446,11.15,10.84630996507497,1985.6038046115543,6603.45156453291,10226.246395500506,10226.246395500506,0.0,10226.246395500506,74.14028636737868,0.029,1.0
5410,5410,2024-02-26 08:30:00,0.47121103538024856,9.488445181423275,0.7838532895975034,1.0,0.0,1.0,259.3413835581862,0.0,9.529822716358526,23.30182809086562,11.225000000000001,10.76747496472019,1977.2032681625171,6575.514200881371,10058.682600636734,10058.682600636734,0.0,10058.682600636734,72.92544885461632,0.029,0.7838532895975034
5411,5411,2024-02-26 08:45:00,0.46439344996138054,9.524782911705842,0.5488055250972231,1.0,0.0,1.0,252.52690270063266,0.0,9.565817987429996,25.529168481529894,11.3,10.687294981089652,1981.797274873376,6590.792324710425,10066.194619145406,10066.194619145408,0.0,10066.194619145406,72.97991098880419,0.029,0.5488055250972231
5412,5412,2024-02-26 09:00:00,0.45731042753924245,9.562535421215838,1.0,1.0,0.0,1.0,250.20462551693493,0.0,9.604891891938795,25.54359819465923,11.475000000000001,10.880560962076837,1988.406904200193,6612.773732591385,10109.972458579949,10109.972458579949,1549.2,8560.772458579948,338.15051211390795,0.158,1.0
5413,5413,2024-02-26 09:15:00,0.45300673152310106,9.585474120981871,0.14986202865014375,1.0,0.0,1.0,237.59921741527498,0.0,9.646806160319631,23.330039136828304,11.65,11.074092721147922,1991.1006403006418,6621.732194408206,10180.57217670434,10180.572176704341,0.0,10180.57217670434,73.80914828110646,0.029,0.14986202865014375
5414,5414,2024-02-26 09:30:00,0.4420783622749465,9.643722329074535,-0.22786926062899773,1.0,1.0,1.0,418.5934834004787,-1222.6354162467078,9.524760585984168,21.73906095401024,11.825,11.267903372871222,2317.9727655218703,7708.79913177066,10672.139747696463,10672.139747696465,0.0,10672.139747696463,77.37301317079937,0.029,-0.22786926062899773
