step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
1527,27735,2024-10-16 21:45:00,measured_data_mpc,0.029,0.0,0.4000684756334466,-0.32639492511682583,0.0,8983.572795141474,optimal_relaxed_modes,0.0013639999961014837,False,,2152.457289482024
1528,27736,2024-10-16 22:00:00,measured_data_mpc,0.083,0.0,0.44323426611322864,0.8973065190905257,0.0,920.8809119908244,optimal_relaxed_modes,0.0012741000100504607,False,,-5917.414179233443
1529,27737,2024-10-16 22:15:00,measured_data_mpc,0.029,0.0,0.3027435594863597,-0.32639492511682594,0.0,8994.115864979436,optimal_relaxed_modes,0.0014176999975461513,False,,2152.457289482025
1530,27738,2024-10-16 22:30:00,measured_data_mpc,0.029,0.0,0.11212232246073424,-0.32639492511682594,0.0,8995.454353267289,optimal_relaxed_modes,0.0013161000097170472,False,,2152.457289482025
1531,27739,2024-10-16 22:45:00,measured_data_mpc,0.029,0.0,0.1470843158994647,-0.3263949251168261,0.0,8995.965182048134,optimal_relaxed_modes,0.001250800007255748,False,,2152.4572894820258
1532,27740,2024-10-16 23:00:00,measured_data_mpc,0.083,0.0,0.2076059331719238,-0.3263949251168261,0.0,9004.539513581462,optimal_relaxed_modes,0.0012843000004068017,False,,2152.4572894820258
1533,27741,2024-10-16 23:15:00,measured_data_mpc,0.029,0.0,0.24222585319761394,-0.32639492511682594,0.0,9008.390074265997,optimal_relaxed_modes,0.0015251000004354864,False,,2152.457289482025
1534,27742,2024-10-16 23:30:00,measured_data_mpc,0.029,0.0,0.2968411182587469,-0.32639492511682594,0.0,9009.786913202724,optimal_relaxed_modes,0.0012012000079266727,False,,2152.457289482025
1535,27743,2024-10-16 23:45:00,measured_data_mpc,0.029,0.0,0.3474946206634369,-0.3263949251168261,0.0,9010.166706510518,optimal_relaxed_modes,0.0013361999881453812,False,,2152.4572894820258
1536,27744,2024-10-17 00:00:00,measured_data_mpc,0.029,0.0,0.3944735491673639,-0.25764182270585934,0.0,8542.150676100879,optimal_relaxed_modes,0.0012137000157963485,False,,1699.055275323808
