timestamp,it_load_kw,base_facility_kw,chiller_cooling_kw,chiller_electricity_kw
2025-01-01 17:00:00,8251.40673218907,10308.139909886691,6840.00397690166,2056.733177697621
2025-01-01 17:15:00,8251.391917503584,10308.058751259308,6839.783339226661,2056.666833755724
2025-01-01 17:30:00,8251.376158618645,10307.966070830082,6839.527523997668,2056.5899122114374
2025-01-01 17:45:00,8251.359992803698,10307.866619920196,6839.25054573584,2056.5066271164974
2025-01-01 18:00:00,8251.361842992446,10307.799116897346,6839.0199002402105,2056.437273904899
2025-01-01 18:15:00,8251.370640915211,10307.739560434464,6838.792576504335,2056.3689195192533
2025-01-01 18:30:00,8251.38116727481,10307.68197977318,6838.566075420603,2056.3008124983703
2025-01-01 18:45:00,8251.392187957175,10307.627397828584,6838.347903110172,2056.235209871408
2025-01-01 19:00:00,8251.394652416551,10307.564179924124,6838.129465621676,2056.169527507573
2025-01-01 19:15:00,8251.394029062509,10307.501796301178,6837.924071704031,2056.1077672386687
2025-01-01 19:30:00,8251.392740310584,10307.44432076405,6837.737213321813,2056.0515804534657
2025-01-01 19:45:00,8251.391401896373,10307.392805861757,6837.570343169788,2056.0014039653825
2025-01-01 20:00:00,8251.384456514628,10307.317314106793,6837.342380947712,2055.9328575921654
2025-01-01 20:15:00,8251.374325402372,10307.236490696136,6837.107282098991,2055.862165293764
2025-01-01 20:30:00,8251.36276759275,10307.155113612438,6836.875086636052,2055.7923460196894
2025-01-01 20:45:00,8251.35020131564,10307.073753196311,6836.646300428115,2055.723551880672
2025-01-01 21:00:00,8251.36690442491,10307.070855309692,6836.581114097042,2055.70395088478
